ideaID,content,authorID,timeStamp,,,,
GBESRjtfdE9c4HyMf,Twilight vampire fangs Everyone will wear a set of vampire fangs.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[Twilight] [vampire fangs] Everyone will wear a set of vampire fangs.,4.2,-0.108921589
Gh3yQegDX4tT5DNqq,Board games A board game People will play games at their assigned tables.,A1BKQCFVTE9173,1.44E+12,Near-Far,[Board games] [A board game] People will play games at their assigned tables.,5.333333333,0.541979345
Gjg68oLgQn6855C7G,Arctic Coats Everyone pretends to be cold,AF0VG11SRWZUM,1.44E+12,Near-Far,[Arctic] [Coats] Everyone pretends to be cold,3.666666667,0.351299542
GjhKdeY5ezY8MGqDW,Game Night Trivial Pursuit The entertainment at the reception will be  board games.,A2LAKROAU2MVEN,1.44E+12,Far-Far,[Game Night] [Trivial Pursuit] The entertainment at the reception will be  board games.,4,-0.062503425
GvRhNR83jo6Fkz3Jm,Superheroes costume Everyone will wear the desired costume of their choice. Couples are encouraged to wear related costumes.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[Superheroes] [costume] Everyone will wear the desired costume of their choice. Couples are encouraged to wear related costumes.,5,0.410951284
H8mjc7qMP677P32Xc,"Airplanes faux airline ticket Please write your wedding wishes on the enclosed ""airline ticket"" and bring it to the wedding, where we'll put it in a scrapbook.",AJ94N3I1A434D,1.44E+12,pInspControl,"[Airplanes] [faux airline ticket] Please write your wedding wishes on the enclosed ""airline ticket"" and bring it to the wedding, where we'll put it in a scrapbook.",4.375,0.595062827
HBwFtEQDESEzDdpBF,Horror Fake knives There will be who done its for everyone to solve.  There could be a haunted house for the guests to visit.  The food will have a horror theme and serve disgusting looking dishes.,A1NITMHYG5YL3H,1.44E+12,Near-Near,[Horror] [Fake knives] There will be who done its for everyone to solve.  There could be a haunted house for the guests to visit.  The food will have a horror theme and serve disgusting looking dishes.,5.4,0.668159435
HGuEYwniabbxoF9wS,Island Bahamas  An island wedding held in the islands,A1S6C6EN8MPKC3,1.44E+12,pInspControl,[Island] [Bahamas ] An island wedding held in the islands,3,-0.652490013
HJrW3jebG94LTxjvi,pink something pink everyone will wear something pink,A3FLS400XTDG6O,1.44E+12,pInspControl,[pink] [something pink] everyone will wear something pink,2.6,-0.452906153
HKeadkpTGSEoCmZkh,"Disco disco clothes Bring the DIsco era back and alive. Clothes, items, all incorporating disco ",A19406O89BADON,1.44E+12,Far-Near,"[Disco] [disco clothes] Bring the DIsco era back and alive. Clothes, items, all incorporating disco ",5,0.715197748
HNbPEP2cBuyPahrwC,Mountain  Ski bibs Everyone dresses in ski bibs as if at a mountain resort,A21DOCRFZD6YKE,1.44E+12,pInspControl,[Mountain ] [Ski bibs] Everyone dresses in ski bibs as if at a mountain resort,5,0.489632866
Hr89zgwRSY6nfNuTQ,Science Fiction Laser Gun There will be space ship themed games and activities for all of the guests.  Everyone is expected to dress in a costume and it will be out of this world.,A1NITMHYG5YL3H,1.44E+12,Near-Near,[Science Fiction] [Laser Gun] There will be space ship themed games and activities for all of the guests.  Everyone is expected to dress in a costume and it will be out of this world.,5.714285714,0.758466982
HuL7J59m6dYSZ4Yj6,Hospital Costume Everyone dresses like doctors or nurses at wedding.,A21DOCRFZD6YKE,1.44E+12,pInspControl,[Hospital] [Costume] Everyone dresses like doctors or nurses at wedding.,5.5,1.113781974
HxPSuGcr27zx5cgrQ,Traditional Flowers They will have a traditional western wedding and the bride will carry a flower bouquet,A2LAKROAU2MVEN,1.44E+12,Far-Far,[Traditional] [Flowers] They will have a traditional western wedding and the bride will carry a flower bouquet,1.75,-1.204836065
JCAThShHdkY8ypj9p,Halloween costumes A Halloween wedding and guests where cotumes,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[Halloween] [costumes] A Halloween wedding and guests where cotumes,3.2,-0.454959209
Jm99E7eqaJjkL8FnG,Tropical  Leis The theme will be tropical with guests asked to bring leis. ,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Tropical ] [Leis] The theme will be tropical with guests asked to bring leis. ,3,-0.884425931
JvwRSWtvpchjtGhQN,"Hawaii Leis and coconut bras Even though it is below freezing outside, inside we'll be having a cookout!  Take off your heavy coat and don a sarong and some flip flops. We'll dance on the sand floor and wade into the shallow end of the ""beach"".  ",A37H4LHTQ3J1Y8,1.44E+12,Near-Far,"[Hawaii] [Leis and coconut bras] Even though it is below freezing outside, inside we'll be having a cookout!  Take off your heavy coat and don a sarong and some flip flops. We'll dance on the sand floor and wade into the shallow end of the ""beach"".  ",2.833333333,-0.689411014
Jyj8Yndn9u7SvpQ7D,Adam & Steve buttplug a gay wedding themed after Adam & Steve instead of Adam and Eve,A14T60VQBBEF35,1.44E+12,Near-Far,[Adam & Steve] [buttplug] a gay wedding themed after Adam & Steve instead of Adam and Eve,3,-0.263046264
KLxJRj382xDo3NBth,indian bright colors  lots of bright colors very indian,A1S6C6EN8MPKC3,1.44E+12,pInspControl,[indian] [bright colors ] lots of bright colors very indian,3,-0.310343386
KMjz4mAaCn5MafxKg,"Red Anything red All props will be used to decorate the tables, letting the room exist in all shades and sizes of red, the brides favorite color",A37H4LHTQ3J1Y8,1.44E+12,Near-Far,"[Red] [Anything red] All props will be used to decorate the tables, letting the room exist in all shades and sizes of red, the brides favorite color",2,-1.48852612
KNNveifQhx9EDhWDW,Pirate Pirate ship The two will go out to sea on a pirate ship and be married on it,A2NGG3KW6YTS1G,1.44E+12,Near-Far,[Pirate] [Pirate ship] The two will go out to sea on a pirate ship and be married on it,4.333333333,0.103603659
KNPAibP5vSJDWhdQA,Super Hero Cape or Mask Everyone dresses up as their favourite hero or villain ,A39C3299FW5PTO,1.44E+12,Far-Near,[Super Hero] [Cape or Mask] Everyone dresses up as their favourite hero or villain ,5.5,1.062988507
KgrR3FyGCy2BW6pW8,zombie ripped clothes All guests will be made over to look like The Walking Dead.,A2LAKROAU2MVEN,1.44E+12,Far-Far,[zombie] [ripped clothes] All guests will be made over to look like The Walking Dead.,4.285714286,0.134742943
KhQHojmRammKyhDTx,Space Space Suit The theme of the wedding is Space. All guests should be bring a space suit.,AU9JSBIVI1ZS1,1.44E+12,Near-Far,[Space] [Space Suit] The theme of the wedding is Space. All guests should be bring a space suit.,5.666666667,1.000568941
KmzLjw37htPYMdJ5z,"1800's Formamality Bow tie, Old fashioned reading glasses on a handle, a mustache on a handle, pocket watch, hankerchif or something similar Use your prop during candid photos, see if you can find creative ways to display your prop. ",A2PGTCN71FKOYF,1.44E+12,Near-Near,"[1800's Formamality] [Bow tie, Old fashioned reading glasses on a handle, a mustache on a handle, pocket watch, hankerchif or something similar] Use your prop during candid photos, see if you can find creative ways to display your prop. ",4.4,0.405465691
KowvNYggYEuSMZZy9,Sports Jersey Everyone wears their team jersey,AF0VG11SRWZUM,1.44E+12,Near-Far,[Sports] [Jersey] Everyone wears their team jersey,2.625,-0.797607866
Kwr9mX4LfupKvzf6Y,My little Pony A horses tail dress as your favorite pony,A2MVVY1KMW999,1.44E+12,Near-Far,[My little Pony] [A horses tail] dress as your favorite pony,6.25,1.116932024
KyjtJm8LGTZvRsak2,Luau coconuts Make delicious themed cocktails with the coconut for the reception,A2LAKROAU2MVEN,1.44E+12,Far-Far,[Luau] [coconuts] Make delicious themed cocktails with the coconut for the reception,3.333333333,-0.197534372
LLaCmnqoLWPYCTuoC,The Wizard of Oz dream Guests will come with a dream that they can tell to the wizard for their wish.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[The Wizard of Oz] [dream] Guests will come with a dream that they can tell to the wizard for their wish.,5.5,0.724057334
LXSxCCsvqkdBj7ZDF,"Goth dark clothing Everyone dresses up in black or their other favourite dark colours, pose with skull candles and other things favoured by gothy types.",A39C3299FW5PTO,1.44E+12,Far-Near,"[Goth] [dark clothing] Everyone dresses up in black or their other favourite dark colours, pose with skull candles and other things favoured by gothy types.",2.5,-0.668176821
Mi7TY7LeA5cFfRQ48,"Comic con Comic costumes Have a nerdy wedding that includes comic characters, etc involved in that conference. ",A19406O89BADON,1.44E+12,Far-Near,"[Comic con] [Comic costumes] Have a nerdy wedding that includes comic characters, etc involved in that conference. ",5.333333333,0.813843221
Mz2Epfgic5YjP98yN,"Prince and Princesses Crowns and Tiaras Bridesmaids, Grooms, and Guests will all wear their royal head gear. Add a royal outfit for even more fun!",A3KYY84QBQYURV,1.44E+12,Near-Near,"[Prince and Princesses] [Crowns and Tiaras] Bridesmaids, Grooms, and Guests will all wear their royal head gear. Add a royal outfit for even more fun!",2.888888889,-0.682304205
N5kJXMC65SAX9tcFv,Valentine's Day hearts Heart props will be used in a photo booth,A2LAKROAU2MVEN,1.44E+12,Far-Far,[Valentine's Day] [hearts] Heart props will be used in a photo booth,3,-0.524854578
NKtDitnt9f25AopCd,"Children's books Children's books Guests dress as book characters, and whole thing is children's book themed. ",AF0VG11SRWZUM,1.44E+12,Near-Far,"[Children's books] [Children's books] Guests dress as book characters, and whole thing is children's book themed. ",5.5,2.002862791
NL4kAkJP6yZDphKaZ,1920s 1920s costume Everyone will dress this way,A3FLS400XTDG6O,1.44E+12,pInspControl,[1920s] [1920s costume] Everyone will dress this way,3,-0.49916992
NMfhgED8Kdt7f3iie,Movies favorite movie prop Guests will attend as characters from their favorite movies.,A1JFQYGO8M6EWX,1.44E+12,Near-Near,[Movies] [favorite movie prop] Guests will attend as characters from their favorite movies.,3.333333333,-0.37134903
NSSGw9haDz8Aa8cFW,"Hawaiian Beach attire During the reception, guests will dance in Hawaiian outfits: grass skirts, flower lays, etc.",A3G2JDGJCXCWVD,1.44E+12,pInspControl,"[Hawaiian] [Beach attire] During the reception, guests will dance in Hawaiian outfits: grass skirts, flower lays, etc.",1.5,-1.293276896
NdG89cFxBnm3tC74f,Wrestling chair Tthe newlyweds can pretend there wrestling,A1GBOH6P5JZ681,1.44E+12,Far-Far,[Wrestling] [chair] Tthe newlyweds can pretend there wrestling,6,1.06264248
NdibF4Dx82FRgDcXs,Nature Rainforest Getting married in the tropical rain forests,A1S6C6EN8MPKC3,1.44E+12,pInspControl,[Nature] [Rainforest] Getting married in the tropical rain forests,7,1.588767471
NdqaZTqANayrGsrdR,Winter Wonderland Hat The theme will be winter wonderland with guests asked to bring cozy hats.,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Winter Wonderland] [Hat] The theme will be winter wonderland with guests asked to bring cozy hats.,2.428571429,-0.747068314
NrXduNjTkNGfDskXq,"Superhero utility belt dress like your fav superhero, no villains allowed",ASZME2HK3WFW2,1.44E+12,Far-Far,"[Superhero] [utility belt] dress like your fav superhero, no villains allowed",5.5,0.432434315
P3FxcPfphpYCZ5RRD,Bang the drum drum Everyone brings a drum and bangs on it during the wedding.,A21DOCRFZD6YKE,1.44E+12,pInspControl,[Bang the drum] [drum] Everyone brings a drum and bangs on it during the wedding.,4,-0.237270857
P5i4QT5dBTepuAgW3,Fantasy Wings or swords Everyone dresses up as a faerie or warrior for photo ops.,A39C3299FW5PTO,1.44E+12,Far-Near,[Fantasy] [Wings or swords] Everyone dresses up as a faerie or warrior for photo ops.,5,0.329532098
PZHJ2R4a5un3a4mxL,Ships Sailor hats Everyone will come in their sailor outfits and the venue will be decorated to appear as a ship.,A1TL6GOSY0W1YC,1.44E+12,Near-Far,[Ships] [Sailor hats] Everyone will come in their sailor outfits and the venue will be decorated to appear as a ship.,5.2,0.455722635
PfwsGPnmJ2raSYczq,harry Potter wands All guests will get wands to cast love spells at this Harry Potter themed wedding ,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[harry Potter] [wands] All guests will get wands to cast love spells at this Harry Potter themed wedding ,4.5,-0.018073824
Q6rAQMbqzu7BSD8W5,disney mouse ears guest will wear mickey mouse ears,A1B5SSGMTAQ9B5,1.44E+12,Far-Far,[disney] [mouse ears] guest will wear mickey mouse ears,3.5,-0.399673401
QBwwg2yqJFhwRFaLe,"Snow White apple Everyone will bring apples to give to the bride, but the groom will protect her from them.",A1RTGA9KHJ6VS4,1.44E+12,Far-Near,"[Snow White] [apple] Everyone will bring apples to give to the bride, but the groom will protect her from them.",4.5,0.770613116
QFXmtdBERzu6AsXf6,"Give and get Bring a small token or inexpensive toy, some item, like your favorite flower, candy bar or something worth less then 5 dollars Find a wedding guest whom you do not know and get to know them. Give them the item and tell them what you like about the item, and what you liked about meeting them. ",A2PGTCN71FKOYF,1.44E+12,Near-Near,"[Give and get] [Bring a small token or inexpensive toy, some item, like your favorite flower, candy bar or something worth less then 5 dollars] Find a wedding guest whom you do not know and get to know them. Give them the item and tell them what you like about the item, and what you liked about meeting them. ",4.75,0.983855452
QMJoEGLxmJnuChJxk,Fiesta Candy The theme will be fiesta and guests will be asked to bring candy to contribute to a huge pinata which will be broken later on. ,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Fiesta] [Candy] The theme will be fiesta and guests will be asked to bring candy to contribute to a huge pinata which will be broken later on. ,5.2,0.541886796
QNWCAdJBnHdNCzxHM,Up balloons Everyone will bring balloons to gather in a large bunch as the wedding progresses.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[Up] [balloons] Everyone will bring balloons to gather in a large bunch as the wedding progresses.,4.5,-0.100661361
R3Sp2fvgxuQDXKYpf,STAR TREK UNIFORM Guests should dress as aliens or Star Trek personal.,A36W7RZROOARHJ,1.44E+12,Far-Near,[STAR TREK] [UNIFORM] Guests should dress as aliens or Star Trek personal.,3.8,-0.201640356
RnGWtnT2o89ACxPnF,Horror Movie Scary Masks The theme will be horror with guests asked to bring scary masks and decor. ,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Horror Movie] [Scary Masks] The theme will be horror with guests asked to bring scary masks and decor. ,5,0.506116805
RpmeWDe7NoE3dc9j5,Sparkle glitter Everything will sparkle! The entire place wil have glitter and gems from the table clothes to the floors to the wall and the lights will reflect of all the shine and create a disco effect,A2UYNLN1B4JV8Y,1.44E+12,Near-Far,[Sparkle] [glitter] Everything will sparkle! The entire place wil have glitter and gems from the table clothes to the floors to the wall and the lights will reflect of all the shine and create a disco effect,3.333333333,-0.514244313
